longitude,latitude,significance,magnitudo,year,month,day,hour
-121.3961667,36.7685,9.0,0.75,1990,3,29,22
-112.1921667,39.6301667,66.0,2.07,1990,3,29,22
-122.1161667,46.9408333,44.0,1.7,1990,3,29,22
-118.8451667,37.6558333,4.0,0.5,1990,3,29,23
-121.1606667,36.5681667,19.0,1.1,1990,3,29,23
-72.298,-34.187,369.0,4.9,1990,3,29,23
21.929,40.221,62.0,2.0,1990,3,29,23
-121.0128333,36.4493333,25.0,1.27,1990,3,29,23
-118.9375,37.6471667,14.0,0.94,1990,3,29,23
-120.6603333,35.989,37.0,1.55,1990,3,29,23
-118.7748333,37.6045,0.0,0.06,1990,3,30,0
-121.2498333,36.5625,40.0,1.61,1990,3,30,0
-118.9363333,37.647,11.0,0.84,1990,3,30,0
-118.9346667,37.646,4.0,0.5,1990,3,30,0
129.35,-5.089,340.0,4.7,1990,3,30,0
122.038,20.231,482.0,5.6,1990,3,30,0
-118.935,37.6446667,29.0,1.38,1990,3,30,0
-118.9373333,37.647,18.0,1.08,1990,3,30,0
-117.708,36.037,89.0,2.41,1990,3,30,0
-118.937,37.6475,17.0,1.05,1990,3,30,0
-122.8093333,38.8143333,47.0,1.74,1990,3,30,0
-121.9116667,47.1628333,22.0,1.2,1990,3,30,0
-118.738,34.957,37.0,1.55,1990,3,30,0
-112.1596667,38.6941667,44.0,1.69,1990,3,30,1
-112.2061667,38.6948333,34.0,1.48,1990,3,30,1
-111.147,39.305,85.0,2.35,1990,3,30,1
-148.0197,64.6492,26.0,1.3,1990,3,30,1
-68.23,47.28,188.0,3.5,1990,3,30,1
-170.669,52.418,340.0,4.7,1990,3,30,2
-111.1091667,44.7595,29.0,1.38,1990,3,30,2
24.044,39.836,81.0,2.3,1990,3,30,2
17.129,62.778,129.0,2.9,1990,3,30,2
-118.38,35.15,67.0,2.08,1990,3,30,2
-118.8201667,37.4718333,1.0,0.2,1990,3,30,2
-118.432,37.5423333,14.0,0.95,1990,3,30,2
23.849,39.959,74.0,2.2,1990,3,30,2
-121.7411667,47.493,4.0,0.5,1990,3,30,2
145.99,16.479,432.0,5.3,1990,3,30,2
22.028,40.281,89.0,2.4,1990,3,30,2
-121.7336667,36.9771667,43.0,1.67,1990,3,30,3
-118.9398333,37.6413333,4.0,0.51,1990,3,30,3
-118.6811667,37.8131667,34.0,1.48,1990,3,30,3
-118.9363333,37.6498333,6.0,0.64,1990,3,30,3
-155.2198333,19.353,125.0,2.85,1990,3,30,3
-118.9388333,37.6438333,26.0,1.29,1990,3,30,3
-118.9386667,37.649,3.0,0.45,1990,3,30,3
-118.9378333,37.6486667,12.0,0.89,1990,3,30,3
-150.5432,62.9545,81.0,2.3,1990,3,30,3
134.007,-2.662,259.0,4.1,1990,3,30,3
-118.939,37.6486667,15.0,1.0,1990,3,30,3
-118.9581667,37.6476667,4.0,0.48,1990,3,30,3
-118.9386667,37.6493333,12.0,0.88,1990,3,30,3
-118.942,37.65,41.0,1.64,1990,3,30,3
-119.1186667,37.4761667,15.0,0.98,1990,3,30,3
-118.9175,37.6333333,10.0,0.8,1990,3,30,3
-118.937,37.6451667,24.0,1.24,1990,3,30,3
-118.9411667,37.6425,11.0,0.86,1990,3,30,3
-118.9363333,37.6446667,32.0,1.45,1990,3,30,3
-118.9398333,37.6436667,10.0,0.82,1990,3,30,3
146.265,16.52,284.0,4.3,1990,3,30,3
-118.9363333,37.6448333,41.0,1.63,1990,3,30,4
-118.9353333,37.642,8.0,0.71,1990,3,30,4
-118.9366667,37.644,45.0,1.71,1990,3,30,4
-118.9376667,37.6453333,23.0,1.21,1990,3,30,4
-118.9475,37.6505,2.0,0.4,1990,3,30,4
-118.9253333,37.6341667,7.0,0.69,1990,3,30,4
-118.8961667,37.6723333,8.0,0.73,1990,3,30,4
-118.939,37.6453333,7.0,0.68,1990,3,30,4
-118.9205,37.6348333,17.0,1.05,1990,3,30,4
-119.0018333,37.6698333,28.0,1.36,1990,3,30,4
-115.618,33.761,41.0,1.63,1990,3,30,4
-118.938,37.6478333,23.0,1.23,1990,3,30,4
-118.8373333,37.7335,19.0,1.1,1990,3,30,4
23.989,39.895,104.0,2.6,1990,3,30,4
-118.9351667,37.643,4.0,0.51,1990,3,30,4
-118.9341667,37.6428333,10.0,0.81,1990,3,30,4
-118.931,37.6408333,23.0,1.23,1990,3,30,4
-118.9363333,37.6493333,4.0,0.49,1990,3,30,4
-118.9346667,37.6475,4.0,0.5,1990,3,30,5
-118.9368333,37.6495,24.0,1.24,1990,3,30,5
-118.9361667,37.6426667,10.0,0.8,1990,3,30,5
-118.9355,37.6513333,26.0,1.29,1990,3,30,5
179.194,-23.641,340.0,4.7,1990,3,30,5
-118.9345,37.6378333,6.0,0.62,1990,3,30,5
-118.9268333,37.636,37.0,1.55,1990,3,30,5
-118.9348333,37.646,16.0,1.02,1990,3,30,5
-151.399,61.9502,89.0,2.4,1990,3,30,5
-122.255,38.651,138.0,3.0,1990,3,30,5
-118.9485,37.6351667,10.0,0.8,1990,3,30,5
-118.9363333,37.6445,19.0,1.1,1990,3,30,5
-118.9955,37.6611667,3.0,0.41,1990,3,30,6
-118.9355,37.645,28.0,1.35,1990,3,30,6
-121.2223333,36.6056667,12.0,0.88,1990,3,30,6
-118.377,37.4586667,5.0,0.59,1990,3,30,6
-118.3701667,37.451,15.0,1.0,1990,3,30,6
-118.3783333,37.4526667,7.0,0.69,1990,3,30,6
-122.9,38.7668333,17.0,1.05,1990,3,30,6
-150.3648,61.3422,50.0,1.8,1990,3,30,6
-118.9381667,37.6485,14.0,0.97,1990,3,30,6
-117.787,36.081,36.0,1.52,1990,3,30,7
-112.1811667,41.8411667,51.0,1.82,1990,3,30,7
-118.94,37.648,46.0,1.72,1990,3,30,7
-118.9378333,37.648,11.0,0.85,1990,3,30,7
70.534,36.426,312.0,4.5,1990,3,30,7
-121.8316667,37.1106667,14.0,0.96,1990,3,30,7
-118.9396667,37.6466667,63.0,2.02,1990,3,30,7
-118.9401667,37.648,24.0,1.24,1990,3,30,7
-61.905,17.633,138.0,3.0,1990,3,30,7
-118.9378333,37.6481667,17.0,1.05,1990,3,30,7
146.013,16.525,298.0,4.4,1990,3,30,7
145.937,16.507,400.0,5.1,1990,3,30,7
-118.9963333,37.6591667,10.0,0.81,1990,3,30,7
-118.9355,37.6468333,21.0,1.18,1990,3,30,7
-118.9385,37.6498333,12.0,0.88,1990,3,30,7
-118.9381667,37.6495,3.0,0.45,1990,3,30,7
-118.9251667,37.6071667,12.0,0.9,1990,3,30,7
-118.9341667,37.642,10.0,0.8,1990,3,30,7
-118.9381667,37.6471667,17.0,1.05,1990,3,30,8
-118.9361667,37.6453333,8.0,0.71,1990,3,30,8
179.846,-24.303,369.0,4.9,1990,3,30,8
-118.9475,37.6475,10.0,0.79,1990,3,30,8
-118.9235,37.64,11.0,0.84,1990,3,30,8
-118.9391667,37.6476667,17.0,1.05,1990,3,30,8
-117.762,35.833,29.0,1.37,1990,3,30,8
-118.937,37.6478333,7.0,0.67,1990,3,30,8
-147.9965,64.7143,10.0,0.8,1990,3,30,8
-118.9408333,37.649,17.0,1.06,1990,3,30,8
-118.9373333,37.6486667,11.0,0.85,1990,3,30,8
-118.9368333,37.6505,4.0,0.48,1990,3,30,8
145.956,16.479,354.0,4.8,1990,3,30,8
-118.9343333,37.646,4.0,0.48,1990,3,30,8
-118.994,37.6581667,4.0,0.48,1990,3,30,8
-118.9351667,37.648,43.0,1.67,1990,3,30,8
-118.9403333,37.6488333,4.0,0.48,1990,3,30,8
-118.9376667,37.649,12.0,0.9,1990,3,30,8
-118.9403333,37.6483333,10.0,0.81,1990,3,30,8
-116.211,34.174,74.0,2.19,1990,3,30,9
-118.9381667,37.6491667,16.0,1.03,1990,3,30,9
-118.9403333,37.6516667,4.0,0.48,1990,3,30,9
-154.4502,58.7843,158.0,3.2,1990,3,30,9
-118.9358333,37.6491667,10.0,0.8,1990,3,30,9
-118.9463333,37.663,10.0,0.82,1990,3,30,9
-118.9346667,37.6426667,4.0,0.48,1990,3,30,9
-118.9361667,37.6501667,18.0,1.08,1990,3,30,9
-116.213,34.174,95.0,2.48,1990,3,30,9
-118.9401667,37.6416667,4.0,0.48,1990,3,30,9
-121.5675,36.8605,8.0,0.74,1990,3,30,9
-118.9375,37.646,3.0,0.47,1990,3,30,9
-118.9458333,37.6553333,4.0,0.48,1990,3,30,9
-118.9418333,37.6485,10.0,0.81,1990,3,30,10
-120.7995,36.2408333,15.0,1.0,1990,3,30,10
-118.9368333,37.647,12.0,0.87,1990,3,30,10
-116.211,34.175,60.0,1.97,1990,3,30,10
137.722,40.428,271.0,4.2,1990,3,30,10
-118.9346667,37.6491667,3.0,0.46,1990,3,30,10
-122.7998333,38.8223333,12.0,0.89,1990,3,30,10
29.042,34.82,259.0,4.1,1990,3,30,10
-122.7811667,38.7893333,20.0,1.15,1990,3,30,10
-116.431,33.4,6.0,0.64,1990,3,30,10
-116.012,33.195,92.0,2.44,1990,3,30,10
-118.8776667,37.6363333,17.0,1.04,1990,3,30,11
-118.973,37.6555,4.0,0.49,1990,3,30,11
-118.9391667,37.6486667,16.0,1.02,1990,3,30,11
-152.1217,61.1218,50.0,1.8,1990,3,30,11
-150.7793,61.399,104.0,2.6,1990,3,30,11
145.948,16.6,326.0,4.6,1990,3,30,11
-118.9353333,37.6465,10.0,0.79,1990,3,30,11
-115.486,32.722,58.0,1.94,1990,3,30,11
-118.9318333,37.6413333,3.0,0.47,1990,3,30,11
-117.86,35.79,16.0,1.03,1990,3,30,11
-117.721,34.118,49.0,1.78,1990,3,30,12
-118.9395,37.6501667,27.0,1.33,1990,3,30,12
-121.9216667,37.0856667,12.0,0.9,1990,3,30,12
-118.9398333,37.6516667,10.0,0.81,1990,3,30,12
-121.4868333,36.7841667,46.0,1.73,1990,3,30,12
-118.9395,37.65,18.0,1.09,1990,3,30,12
-118.9386667,37.6425,10.0,0.8,1990,3,30,12
-118.9425,37.6515,10.0,0.79,1990,3,30,12
-118.937,37.6496667,11.0,0.84,1990,3,30,13
-117.722,34.116,69.0,2.12,1990,3,30,13
-118.9435,37.645,27.0,1.33,1990,3,30,13
51.245,31.401,259.0,4.1,1990,3,30,14
-118.8695,37.5488333,11.0,0.86,1990,3,30,14
-121.312,36.6796667,8.0,0.73,1990,3,30,14
-121.1646667,36.5608333,12.0,0.87,1990,3,30,14
145.933,16.349,354.0,4.8,1990,3,30,15
-153.0513,60.291,68.0,2.1,1990,3,30,15
-152.6742,60.2405,56.0,1.9,1990,3,30,16
-122.7791667,38.8183333,22.0,1.19,1990,3,30,16
-112.4751667,41.6695,18.0,1.07,1990,3,30,16
-122.1945,46.2055,4.0,0.5,1990,3,30,16
-121.3536667,36.7515,14.0,0.97,1990,3,30,16
-121.9233333,37.0636667,48.0,1.77,1990,3,30,17
-111.0843333,44.6516667,21.0,1.18,1990,3,30,17
-118.9351667,37.6443333,10.0,0.79,1990,3,30,17
-118.9361667,37.6521667,12.0,0.9,1990,3,30,17
-120.432,37.9255,25.0,1.28,1990,3,30,17
-121.0953333,36.5138333,17.0,1.04,1990,3,30,17
-121.0961667,36.5148333,49.0,1.78,1990,3,30,18
-117.718,34.135,51.0,1.82,1990,3,30,18
25.47,36.49,199.0,3.6,1990,3,30,18
-148.354,62.3042,44.0,1.7,1990,3,30,18
-118.7566667,37.5236667,24.0,1.25,1990,3,30,18
-122.8266667,38.8385,11.0,0.85,1990,3,30,18
-118.778,37.5478333,27.0,1.33,1990,3,30,19
-117.68,35.03,58.0,1.95,1990,3,30,20
-116.088,33.171,8.0,0.73,1990,3,30,20
-117.5,33.85,65.0,2.05,1990,3,30,20
-123.8031667,40.143,48.0,1.77,1990,3,30,20
-122.0146667,37.1658333,37.0,1.55,1990,3,30,20
-118.9385,37.6473333,3.0,0.47,1990,3,30,20
-118.9383333,37.6508333,10.0,0.82,1990,3,30,20
-118.9413333,37.6508333,3.0,0.47,1990,3,30,20
-118.9386667,37.6513333,10.0,0.8,1990,3,30,20
-118.9426667,37.6513333,3.0,0.47,1990,3,30,20
-122.8366667,38.832,10.0,0.79,1990,3,30,21
-118.9435,37.651,2.0,0.33,1990,3,30,22
-122.8328333,38.831,26.0,1.3,1990,3,30,22
-121.5653333,36.858,55.0,1.89,1990,3,30,22
6.522,44.875,62.0,2.0,1990,3,30,22
-118.8756667,37.6336667,4.0,0.5,1990,3,30,22
-122.3923333,38.838,95.0,2.48,1990,3,30,22
-119.003,37.6665,4.0,0.48,1990,3,30,22
-118.8335,37.661,4.0,0.51,1990,3,30,23
-118.9308333,37.651,26.0,1.31,1990,3,30,23
-118.941,37.64,22.0,1.2,1990,3,30,23
-121.8443333,37.1366667,13.0,0.92,1990,3,30,23
-118.8743333,37.6263333,12.0,0.89,1990,3,30,23
-155.4725,19.3678333,162.0,3.25,1990,3,30,23
-121.5676667,36.8603333,11.0,0.84,1990,3,30,23
-122.8248333,38.8241667,16.0,1.03,1990,3,30,23
-117.129,33.918,92.0,2.45,1990,4,1,0
24.032,39.939,222.0,3.8,1990,4,1,0
-5.586,37.807,158.0,3.2,1990,4,1,0
-122.783,38.826,23.0,1.22,1990,4,1,0
-118.4378333,37.7288333,0.0,0.16,1990,4,1,0
-118.9405,37.6481667,3.0,0.46,1990,4,1,0
-122.4631667,37.6121667,23.0,1.23,1990,4,1,0
70.943,35.814,400.0,5.1,1990,4,1,0
-116.211,34.175,91.0,2.43,1990,4,1,0
-115.251,32.378,131.0,2.92,1990,4,1,1
19.987,40.941,168.0,3.3,1990,4,1,1
-118.9413333,37.6493333,10.0,0.81,1990,4,1,1
23.816,40.005,178.0,3.4,1990,4,1,1
-121.3535,36.7508333,68.0,2.1,1990,4,1,1
21.424,37.817,158.0,3.2,1990,4,1,1
-118.9345,37.6485,6.0,0.64,1990,4,1,2
-122.0158333,37.1666667,23.0,1.23,1990,4,1,2
-121.9838333,37.1468333,21.0,1.16,1990,4,1,2
23.932,39.943,188.0,3.5,1990,4,1,2
-119.1606667,47.8093333,121.0,2.8,1990,4,1,3
-122.8195,38.8276667,34.0,1.49,1990,4,1,3
-118.9315,37.6455,4.0,0.49,1990,4,1,3
15.869,45.865,138.0,3.0,1990,4,1,4
-117.719,34.108,62.0,2.0,1990,4,1,4
-122.8025,38.8296667,64.0,2.04,1990,4,1,4
-122.2015,46.1971667,1.0,0.2,1990,4,1,5
-154.44,68.061,199.0,3.6,1990,4,1,5
21.645,38.09,148.0,3.1,1990,4,1,5
-155.1121667,19.1626667,59.0,1.96,1990,4,1,5
-121.9133333,37.0625,29.0,1.37,1990,4,1,5
-122.8158333,38.8113333,12.0,0.89,1990,4,1,5
-122.8118333,38.8145,12.0,0.9,1990,4,1,5
-120.8123333,36.2516667,17.0,1.06,1990,4,1,6
-122.7785,38.7916667,19.0,1.11,1990,4,1,6
-118.3633333,37.2555,46.0,1.72,1990,4,1,6
